	O0932	O1614	O0159	O0923	O1526	O0340	N1545	O0367	O0538	O1408	N1484	O0038	N1613	P0052	O1138	O0621	O0577	O0599	O0143	O0947	P0105	N1409	O0019	O1210	N1140	O1475	O0343	N0900	N1131	O0421	O0382	N1469	O1135	O1544	O0596	P0797	P0022	P0889	O0415	P0374	O0131	P0384	P0304	O1321	P0484	P0129	P0929	O1204	N1539	O1180	O1242	O1553	N1475	P0523	O1008	P0295	P0301	O0895	N1292	O1541	N1289	O0359	O0211	N1548	N1466	N1628	O0929	O1538	P0114	O0478	N0703	P0101	P0055	O1478	O1547	O1141	P0818	N0799	O1258	N1622	O1023	O1239	O1168	P0043	O1634	P0412	O1497	P0409	O0781	O0202	O0627	O0605	O0049	P0019	O0379	P0418	O1653	O1174	P0694	O1348	O1144	O0162	N0722	O0886	N1506	P1409	O1153	P0959	P0511	O1171	P0514	N1596	O0027	O0217	P0685	P0120	O1040	O1405	O1198	P0025	N0805	N1191	O0346	O0901	P0527	N0433	O0125	N1555	O1032	O0412	P0815	O0226	P0782	O0171	N0539	O0356	N1332	O0669	N1625	O0654	P1731	O0951	O0046	O0633	O1367	N1461	O1132	N1304	O0903	N0850	P0953	O1264	N1496	O0134	O1306	O0532	P0779	O0177	O1020	O0024	O0241	O0146	O0349	N1358	O0816	P0313	O1195	O1309	O1002	N0879	N0873	N0950	O0616	O0657	O0010	P0517	N0953	O0490	O0624	P0298	O0964	O0898	N1286	N1418	N1208	O0602	N1487	N1542	O1046	O0032	O0552	O0996	O1216	N0477	P0292	P1828	O0593	O1219	O0238	O0484	N1593	O0586	O0196	O0920	P2400	O0529	O0370	O0546	O1177	O0935	O1489	N0967	p0434	o1303	p1400	o0119	p0679	p0098	o0427	n0551	o0004	o1049	n1499	n0889	o0373	n1619	n0545	o1623	o0035	o0516	p0794	o0580	p1412	p0415	o0362	o0639	o0660	p1232	n0939	o0255	o1166	n0542	o0232	o0403	n1315	o0214	n1490	n1335
O0932	0.0	0.816652087243	0.804398631137	0.79618150709	0.813581355004	0.780344924105	0.818857620757	0.821265100572	0.788370182706	0.811180203169	0.800270975843	0.826218058787	0.810780678924	0.81802609199	0.768835886292	0.803142206567	0.796750762886	0.810859422293	0.816192690828	0.80777108396	0.800801770854	0.816636614177	0.859887522794	0.820523375548	0.832976123859	0.82577860699	0.879588999652	0.803791726841	0.792285108941	0.840030858037	0.806941521369	0.789584163111	0.798267749053	0.848022157455	0.816272694451	0.80892072682	0.828839415673	0.826734522952	0.805201903024	0.823857270477	0.832185314728	0.835854045629	0.817653658387	0.7993341208	0.841068198978	0.806121098471	0.823433900634	0.845368121108	0.833177429193	0.814557570774	0.830862171948	0.814630857396	0.793731430812	0.810857113495	0.831056622427	0.800193953715	0.807225761641	0.822617169729	0.821850314403	0.773741470953	0.817757087084	0.790071419633	0.8673670667	0.818233289602	0.823797827411	0.818341797055	0.803490199493	0.822702967949	0.804507506882	0.813722785383	0.806380271919	0.826792461249	0.841075971238	0.813451671768	0.795177971256	0.862926834996	0.825402654523	0.844898893298	0.809845361509	0.772308692549	0.822086657314	0.888206560185	0.850220243601	0.799964494299	0.81030730617	0.826714392047	0.810238134064	0.830490349529	0.805234242927	0.795990352922	0.823433613272	0.816768798573	0.893525153347	0.801685073973	0.800805501715	0.840204656355	0.822171159541	0.807902784248	0.811732149465	0.810809974571	0.771981750265	0.845122076769	0.817860561736	0.824478797393	0.850297869548	0.813992441992	0.817194948924	0.808662880003	0.832093423912	0.812055042479	0.815827088395	0.858558228224	0.801556589462	0.800566756499	0.805807801872	0.817542691875	0.81452355063	0.814827515014	0.834439978066	0.794257539904	0.817778286572	0.796395447799	0.826662056244	0.838308548471	0.814034821476	0.815708800065	0.838430026587	0.828645072188	0.924651302072	0.829142145832	0.854247923234	0.821013573657	0.827390773648	0.818953251344	0.820850631207	0.786909811378	0.826719664196	0.834873872044	0.833356292711	0.826048640131	0.846296633746	0.794721345434	0.806026496079	0.801184368026	0.810947524958	0.838305444947	0.865675900108	0.81375487916	0.834612953796	0.896080689689	0.784400781473	0.854742937954	0.820299083537	0.93302205351	0.79033102155	0.789742560917	0.829049434856	0.827447946912	0.835741366179	0.832444696908	0.814429362533	0.856002304088	0.804032119593	0.802405264184	0.821322186079	0.839004003736	0.827341884867	0.804946170354	0.835564530219	0.791949390814	0.826884978744	0.813130464805	0.815340261481	0.812050435168	0.803729588877	0.833945126219	0.826418801656	0.782381239168	0.819279003549	0.793126474652	0.828539767509	0.825963892972	0.797089456907	0.818836438506	0.818934255579	0.809107702933	0.784317896245	0.830673322658	0.821944783449	0.852848682235	0.83144068256	0.813546617317	0.828259910368	0.780196994731	0.837401199202	0.868851150138	0.83011414567	0.816808093248	0.815099382391	0.796909506358	0.844533059935	0.802597836135	0.821343467865	0.836130859995	0.79198812319	0.790096130693	0.816688885599	0.80778314597	0.814028333048	0.818147076156	0.91972482591	0.85656123102	0.821555014611	0.788866050459	0.838968969272	0.814594655598	0.787720358322	0.811957643162	0.828553820569	0.812628206669	0.827643607371	0.930635236601	0.820947547878	0.842722049889	0.864933653689	0.813770128617	0.815502683812	0.843457321465	0.831513216675	0.844218593569	0.841940622109	0.807605306866	0.829191221947	0.877411118078	0.842921264039	0.839885382211	0.850770222734	0.863487848583	0.813471926451	0.842708715196	0.866760912135	0.832034658578	0.83196372302	0.811002549673	0.817048832489	0.816865682949	0.825752485293	0.822933488297
O1614	0.816652087243	0.0	0.82117638364	0.847266848621	0.780538651303	0.812905364379	0.824045473468	0.871587909015	0.836518745306	0.812269410688	0.827405269047	0.831614914824	0.829495389833	0.819865470879	0.817365868421	0.812953441826	0.814066186343	0.817237330445	0.796945765047	0.804754549012	0.809743210554	0.862098364201	0.847404190745	0.799099975715	0.886955512346	0.869557103634	0.904680672508	0.81492022057	0.833248100742	0.842343249429	0.827432819503	0.8413030925	0.808673870573	0.877305446399	0.84556895843	0.79293624327	0.822910349915	0.838283729023	0.809221752184	0.82118237594	0.817177820242	0.830301788485	0.841364149568	0.835138437952	0.790352038867	0.819393972985	0.831204125882	0.820647458858	0.832558330188	0.841292297512	0.812330668513	0.842954396907	0.797456093662	0.818991071552	0.86001857287	0.837181533431	0.809912682246	0.839017831325	0.85888081055	0.819716447778	0.856400361718	0.82497674779	0.865070822102	0.83284837725	0.814685073897	0.867135552324	0.849449606674	0.846704614301	0.831659807929	0.849036453456	0.811538478823	0.837085883131	0.85467982247	0.856527313685	0.825986634366	0.865254707264	0.795702639038	0.891218073357	0.794894266763	0.800421508673	0.839147137036	0.845987660109	0.826120778521	0.852492145881	0.801542722809	0.836497487155	0.818634288791	0.842084654642	0.860237787058	0.830220918818	0.824457115891	0.846244269171	0.908622538118	0.820275150237	0.834350317278	0.836148149174	0.820417892067	0.84935457264	0.860848000853	0.817131687035	0.837771564613	0.878574327486	0.815119537835	0.802545576032	0.887342858389	0.865667688199	0.868405553238	0.83756382669	0.828027862674	0.814000606401	0.830342836835	0.82208879204	0.787371405204	0.813583049171	0.846947981866	0.803069111513	0.809365514925	0.813554824806	0.818844195513	0.82324718938	0.863257442708	0.812892220132	0.83782585368	0.83583699055	0.785562095103	0.844696729929	0.880218332695	0.804560280677	0.921220374274	0.824018025298	0.835945627292	0.809238494726	0.813663185431	0.796341863081	0.850114775601	0.830156446462	0.821805593586	0.814718698178	0.860836531496	0.832503123931	0.846998863505	0.824382254389	0.824596521477	0.821214503318	0.810620261031	0.839808376905	0.847816697478	0.831941837134	0.829955139653	0.862714750625	0.817667031727	0.881027833929	0.851426132025	0.911023777707	0.830869358473	0.841916857195	0.824079911517	0.829731864385	0.848514988392	0.820577700138	0.807977884329	0.833268756523	0.854261041444	0.794822019005	0.838948842792	0.877199898068	0.822193460959	0.840349748012	0.806459068417	0.857240618258	0.871954017388	0.840598412267	0.853771956403	0.829729368482	0.855058100199	0.861277515448	0.788467035894	0.832866197213	0.830728402766	0.826052405955	0.848318509766	0.8412152362	0.84253526367	0.821918347238	0.808047135781	0.809433740061	0.808985685043	0.822572544505	0.865144149746	0.835989749505	0.819057931372	0.808833121071	0.847220553698	0.816821490544	0.877682275788	0.847795208624	0.857021372967	0.822254504079	0.802952178688	0.830262432279	0.824712044714	0.825028174976	0.819139439034	0.868379769295	0.829523239187	0.836074329229	0.851341902839	0.818405235098	0.834589317986	0.866001690453	0.912325484723	0.862722011113	0.803039486384	0.841326244873	0.873006777183	0.847089467706	0.823284765361	0.813135913354	0.821984670428	0.805884337088	0.833561618497	0.900526110537	0.820438522147	0.857168622947	0.862115422729	0.848013825442	0.817894919057	0.829724679803	0.828319977911	0.837155409923	0.822833108206	0.84430641307	0.867029325805	0.868880695213	0.829540479804	0.844601269415	0.846694542348	0.858488214165	0.848801550822	0.837599931877	0.871894730002	0.836039882217	0.855378331352	0.830831614429	0.828214274068	0.828614036512	0.812848422434	0.852519332999
O0159	0.804398631137	0.82117638364	0.0	0.803895043016	0.825403327689	0.76235655805	0.804613219216	0.779928049494	0.759975476894	0.790054323268	0.806385708758	0.820377001001	0.827930620408	0.771577481346	0.768582448015	0.81874233948	0.789717492879	0.817203782619	0.828277191123	0.835796340218	0.797338169228	0.816450103009	0.86678958122	0.824139447605	0.817599397623	0.79417980298	0.844656243503	0.818929511865	0.787335594952	0.821535310804	0.775946979417	0.800739021118	0.819447425565	0.803761890899	0.784105336712	0.805291688083	0.858450879721	0.846894928881	0.796335095088	0.834342170929	0.855204209789	0.80807604703	0.846623987898	0.808204441863	0.84848789158	0.813970690705	0.825571313578	0.833935513617	0.822595707593	0.786864772838	0.848680902986	0.794076771268	0.79185832729	0.801967840945	0.797774446786	0.758936684799	0.794894857349	0.783700784791	0.781299188515	0.787653336716	0.782027933032	0.761657174991	0.897748902616	0.813116578678	0.813696805089	0.797326070734	0.771048783374	0.791800554831	0.791505434308	0.775209333551	0.813606464674	0.794337372371	0.803585586601	0.785927826292	0.794407113501	0.890651586098	0.845972292473	0.832577537433	0.783665770532	0.78455840603	0.806299677151	0.908744794109	0.867895798601	0.783707834658	0.818585493544	0.790913869809	0.830660367109	0.806500167578	0.772661154333	0.763551681465	0.834188631419	0.797627752716	0.859504131233	0.80915801782	0.786977101717	0.804591887603	0.818202079099	0.81238289161	0.760379818645	0.833698891962	0.77124457222	0.798670028582	0.825204191533	0.828441377387	0.819210666682	0.786127781342	0.795124792334	0.76935008463	0.838773361007	0.83191631299	0.809965680237	0.874288425208	0.827006346247	0.789037574489	0.804002283756	0.835312707201	0.81356384328	0.788264221957	0.848772661312	0.818272712897	0.777739614267	0.806676984511	0.803633423919	0.811957943323	0.841024510287	0.826770159649	0.816716738932	0.8447519607	0.93213735506	0.814627842452	0.873262107524	0.827633959562	0.822361177016	0.839520333793	0.793888459296	0.7823876286	0.835999480173	0.850228873536	0.797282646554	0.839914599768	0.836007466512	0.789130285022	0.791610467512	0.794397328814	0.824726227415	0.828415663096	0.882473937654	0.821081839458	0.812069524635	0.915453231363	0.775377197946	0.801453610192	0.820914357194	0.950235590371	0.78792647847	0.810269218768	0.835818838822	0.823451242167	0.801225403841	0.845779169615	0.803307191615	0.882412609345	0.775974280397	0.827480179424	0.817852870457	0.797384223948	0.828981399039	0.797507377051	0.826414254893	0.790014737392	0.816978494616	0.800504427309	0.817050558711	0.797875215152	0.780936713034	0.799448234874	0.851490101694	0.788379173913	0.805303652519	0.759072099912	0.801265479485	0.787127835017	0.777412243633	0.817742791446	0.810683994545	0.825873947484	0.780044986667	0.84239744965	0.81081688114	0.867581953009	0.854047141629	0.806847171738	0.781768511375	0.767324799391	0.792113816726	0.883856526263	0.837217791303	0.79142117513	0.819815447154	0.78963457122	0.852493325986	0.792860615435	0.834629505575	0.800182907231	0.777164401848	0.795182041612	0.836876078879	0.833283661342	0.832851082647	0.805735203039	0.927122807909	0.84986827929	0.831066076675	0.792325505846	0.806981325647	0.784001069996	0.799694625662	0.816913644094	0.833871783795	0.807573262307	0.818610589378	0.938288474371	0.836983193468	0.812343957835	0.867494959311	0.790772027197	0.800943080746	0.8351566524	0.825407480701	0.839642778877	0.828270684347	0.782977793009	0.807437870225	0.885922830797	0.841679440039	0.850254854755	0.856493688294	0.875146105829	0.798200736999	0.840793592324	0.874777005405	0.850352556824	0.809985354097	0.801510705858	0.814732062847	0.808967502312	0.839819960792	0.826069950169
O0923	0.79618150709	0.847266848621	0.803895043016	0.0	0.861120888464	0.798624371234	0.813484824195	0.793605568774	0.791064000532	0.822076622602	0.797933157528	0.824932879266	0.82925774914	0.820447822804	0.801338523195	0.828829250766	0.80771156975	0.826439016309	0.845633174474	0.857241163326	0.829889714386	0.77550672355	0.870115910369	0.843806935812	0.779869951438	0.810450183575	0.852666975561	0.824650626452	0.751660435294	0.851748171494	0.778885457693	0.79450800677	0.828822012299	0.80357535631	0.81789947709	0.843839649353	0.869322103732	0.869134394575	0.828578602059	0.86032393709	0.889134558694	0.840104809675	0.85027892284	0.809253994139	0.871126703909	0.852507522989	0.850940970953	0.842336453209	0.823975016088	0.785660657615	0.87627790097	0.802018459505	0.823646747994	0.812769162878	0.813105348398	0.787389059347	0.827359723176	0.805980822642	0.771985443491	0.798201399773	0.779071138052	0.80557981805	0.880989565027	0.83570006746	0.841608379461	0.795802057314	0.778059446685	0.799891698553	0.802065372778	0.801721603356	0.814625499762	0.839128332737	0.82501552365	0.791656887368	0.809993673213	0.870998784356	0.876001271756	0.815259060231	0.826594899095	0.791022561484	0.803640438806	0.915106331929	0.87162690925	0.773325869638	0.837619744166	0.828718006301	0.853927741156	0.813794850826	0.772459533181	0.790631612972	0.845750080136	0.81179768362	0.872220973901	0.817520127842	0.821187105806	0.830073641528	0.838288294326	0.795819693267	0.78304842037	0.829624849652	0.760653386425	0.821748380602	0.864052843854	0.834881485676	0.810171798089	0.78045464312	0.765660760539	0.798955957836	0.865380223847	0.857740558981	0.812819920045	0.888589806091	0.855825809579	0.820344911812	0.807318289528	0.84482326244	0.82891808342	0.841859700811	0.871190577839	0.81369890511	0.776863291683	0.818706295898	0.816218526659	0.841188783037	0.851109118575	0.813647372624	0.809664117797	0.85588588475	0.923673994683	0.859733844259	0.891001718922	0.836287421156	0.84312740987	0.836854582759	0.791523017606	0.801961447243	0.852355465704	0.880314552269	0.791705609022	0.861467783829	0.851281896401	0.804364393162	0.807525245862	0.822721966002	0.836601476484	0.823217474691	0.88194017663	0.803477695837	0.839249766305	0.911588489431	0.793660994931	0.833723684215	0.796948910089	0.946411182496	0.783885502655	0.803039606309	0.864057459133	0.850857258789	0.822092637727	0.860289382355	0.843907297592	0.89612962735	0.786271174123	0.853147773442	0.808843052722	0.818994144997	0.849618594241	0.783204650843	0.867423725531	0.765914412517	0.792586456695	0.801635390953	0.805177789991	0.829424196816	0.782960876647	0.807451389256	0.868947544154	0.802594316973	0.811375873119	0.783972734502	0.81999496483	0.815187216582	0.767188868915	0.826466514424	0.828940608199	0.828934221144	0.800158151973	0.868350053577	0.789530270769	0.872062181543	0.882495900338	0.845192408101	0.824061788579	0.779046172681	0.808424560248	0.883041573883	0.84553201516	0.821205956508	0.85076495764	0.818176954329	0.864746171863	0.781189480581	0.844756952682	0.809356439282	0.787493015745	0.815355631791	0.830269040916	0.860784416017	0.832576189204	0.784270586973	0.923911987955	0.856932625967	0.845019345538	0.778975103954	0.788463953587	0.795971016346	0.804738866825	0.84085446624	0.846624801662	0.825886904383	0.833818172513	0.940894102149	0.849334263723	0.825529195371	0.877875904351	0.784268776074	0.810846739364	0.857897479683	0.822440548972	0.865875940073	0.846908099584	0.774240432098	0.782780090488	0.892877783013	0.844058248946	0.853818482476	0.880152321077	0.88273821713	0.777072425889	0.864641554607	0.863833087534	0.85406349956	0.79091518017	0.792642421649	0.801207562137	0.835972955281	0.8420500202	0.804344481749
O1526	0.813581355004	0.780538651303	0.825403327689	0.861120888464	0.0	0.805281732597	0.817913453471	0.859785776426	0.831711913651	0.797474155215	0.8146748166	0.842770460625	0.82039445956	0.808532486951	0.786407840325	0.798562713387	0.799198174519	0.817006314736	0.780895759502	0.778062291604	0.805415380012	0.881701552858	0.8505903028	0.765822909811	0.890605398102	0.861622384295	0.908747302902	0.794960007631	0.838677811867	0.851936344614	0.812554888167	0.831116782439	0.778029602254	0.886059108454	0.830056824236	0.771007309352	0.848597055208	0.809321042275	0.812756518329	0.78346442921	0.759503684606	0.830028977397	0.833254055532	0.834799916929	0.739772971979	0.804581195609	0.826367828345	0.833377116112	0.835551359956	0.834389712572	0.771681170485	0.840761119431	0.77998501982	0.814179691053	0.868778645971	0.833537373129	0.809922527603	0.849738895371	0.858680841496	0.80499203927	0.862021884643	0.827247507381	0.882430128291	0.816567654673	0.803914928351	0.858128099045	0.830940120864	0.852807529954	0.818472859752	0.865662044114	0.818096487823	0.822843311384	0.860926247803	0.8572121268	0.811432712946	0.898203714181	0.74124487892	0.893622253588	0.79632047127	0.815419001311	0.854941564031	0.846961548529	0.858401723201	0.843432234221	0.796337969389	0.838561387991	0.803008892485	0.851958478755	0.84692641339	0.822630543399	0.802421381792	0.840690056118	0.911873076968	0.84114038082	0.819860389188	0.840984662486	0.771065914107	0.834300823682	0.848063796371	0.811421093337	0.812709419131	0.880637485781	0.783569200798	0.795453122864	0.890280018003	0.859008336841	0.865658033817	0.844886418735	0.815634527599	0.78290604193	0.822862343238	0.792916601856	0.797296397389	0.805138308043	0.842961166976	0.813250198077	0.807879425818	0.821571877007	0.790463542275	0.838716293846	0.853045729189	0.792634172763	0.856056641936	0.828084024244	0.777865609243	0.859751122082	0.894654294208	0.782192332678	0.917127654052	0.841409092563	0.798127531457	0.807615228953	0.797784965902	0.816241963077	0.847535278221	0.808355637446	0.811487648249	0.777834737453	0.887987546891	0.820346613338	0.847456989319	0.822994038525	0.811773450562	0.793320285335	0.783461797608	0.84093375923	0.855407380174	0.826717058561	0.827499082446	0.892846875631	0.795256517656	0.88049193933	0.848403675958	0.90599184834	0.813391604675	0.831033234076	0.818514452064	0.808448518804	0.847599627234	0.78786728553	0.785221542148	0.809608812998	0.844911914914	0.770054706798	0.833899979907	0.866592499775	0.817891067842	0.858361202572	0.794844617732	0.852898509032	0.884075869387	0.835041658318	0.849065017535	0.819411867895	0.848502824962	0.855679034863	0.77362565509	0.820253559583	0.817287290214	0.812151337418	0.839794142547	0.837782103327	0.845367291307	0.801949752778	0.82251243953	0.790770801443	0.792798995815	0.818880208553	0.869850126248	0.830518570599	0.775373236602	0.800364599757	0.825973168155	0.807005058582	0.866029376093	0.820465304545	0.847389931256	0.823656926013	0.778263495048	0.824366504125	0.807439693858	0.842267029428	0.84847461076	0.872824291284	0.812877795548	0.823218605437	0.8591671203	0.774539595694	0.824569185061	0.8718555948	0.923383782872	0.875117163816	0.779251669125	0.83210271409	0.881862754545	0.862950827961	0.805839092325	0.798014991107	0.808072702854	0.784329537481	0.822934145156	0.910960004591	0.791698970645	0.866712599299	0.868926799946	0.860561685591	0.813914849948	0.823708503912	0.841139922693	0.823143087911	0.826016798459	0.829328120475	0.868313343746	0.857359797617	0.831797443961	0.822450060707	0.856737132402	0.831685409957	0.855473918083	0.828619716732	0.895360591558	0.824949085337	0.869002413396	0.85862867066	0.822994078224	0.83161187021	0.840381141494	0.857007253082
O0340	0.780344924105	0.812905364379	0.76235655805	0.798624371234	0.805281732597	0.0	0.811712058761	0.797019757408	0.752572487066	0.79761159448	0.800821348991	0.815600970314	0.815079033648	0.788997392637	0.765013640429	0.799927862237	0.777400794923	0.809983454816	0.817781322917	0.814347317916	0.806533092186	0.812175584422	0.858948951429	0.820149115219	0.826082532722	0.811075820385	0.848779642382	0.813776009641	0.78536160441	0.823067732337	0.768717377636	0.797353316245	0.809109881169	0.828194215929	0.781767702563	0.794857275513	0.849624131826	0.826802857007	0.789948174598	0.815033816959	0.837718784712	0.802720862267	0.82773661874	0.800735247145	0.83293417121	0.804896806914	0.814228591008	0.834265055366	0.821700424463	0.793572966088	0.834104438133	0.795247098139	0.784421653755	0.792722118266	0.817265859775	0.762041788154	0.796828938016	0.801476644793	0.79655768634	0.774393530003	0.803294343486	0.768674613856	0.894184142683	0.809126239121	0.808021665852	0.803859609616	0.769015693822	0.797995489502	0.788343181097	0.781589257183	0.802480319835	0.791169588398	0.827040559896	0.794571935441	0.772298140124	0.880213956871	0.82920245699	0.831089436898	0.78784318461	0.773626380325	0.815856623484	0.906947744525	0.863096371232	0.776926816479	0.818144198463	0.804305940814	0.819911626369	0.80905614085	0.786158681634	0.755586624305	0.820396208208	0.799140633747	0.876849226407	0.805664855372	0.779542994436	0.828430139869	0.80947276325	0.809096702807	0.771729901831	0.827852628081	0.765763933037	0.820020458808	0.806285852743	0.822929424038	0.830995565733	0.789636310468	0.806767597486	0.76881849332	0.820129326706	0.819103281961	0.788485849397	0.853553557149	0.813540523928	0.781849303816	0.785451341545	0.827572938147	0.811917267786	0.796344142002	0.832551750768	0.801736985188	0.784841921439	0.795539138017	0.806653372762	0.818155237138	0.834519302954	0.818082897225	0.826247984294	0.828305511843	0.9292970247	0.815748204735	0.858200325362	0.808250583645	0.81412663602	0.829670956742	0.803293160888	0.76166033194	0.82224891427	0.836342634772	0.809225345478	0.826400316261	0.834023763443	0.787595981126	0.783023071378	0.781521421496	0.818624692704	0.826839361696	0.871255593704	0.819836575982	0.817476403701	0.914902588512	0.759935268536	0.829765515092	0.812860767969	0.944288345272	0.787199897629	0.788376950277	0.825116445603	0.81851131354	0.816788672679	0.831384312459	0.800077069176	0.862460551423	0.766807010245	0.806399294489	0.815834245513	0.801709179584	0.817338996442	0.798161000781	0.830408272975	0.791280852709	0.822995224017	0.80892664724	0.804127041877	0.79563060299	0.785008397855	0.804615449202	0.841056904703	0.768919962896	0.799734473691	0.758653298376	0.808448975936	0.787357421842	0.79102876205	0.804811942284	0.819478509782	0.800194295022	0.765622328939	0.830802118425	0.81174238001	0.854611124998	0.836090759753	0.80003506641	0.801577445558	0.75809479114	0.801372078707	0.876795773877	0.826595708856	0.797787648891	0.794332771036	0.772513503653	0.837851496651	0.798834125191	0.82259730901	0.81251661011	0.782024100136	0.774174941359	0.819428258786	0.813466865879	0.823283379087	0.81174018011	0.923412095455	0.849642957838	0.82143077806	0.785600362261	0.816688834674	0.78638944511	0.782604257243	0.79641474573	0.821809374828	0.797701017079	0.806471179074	0.936842267582	0.821747180038	0.827220504955	0.85949240337	0.791343127189	0.796844962702	0.832318603374	0.823781435388	0.8360292496	0.829057552422	0.775827628558	0.804967562435	0.879365982813	0.835519919964	0.838757349978	0.848256128015	0.862267980588	0.802256679657	0.832506273277	0.874272943	0.826382127625	0.815867057167	0.792816976174	0.816391969108	0.789705800633	0.836662674006	0.82776390529
N1545	0.818857620757	0.824045473468	0.804613219216	0.813484824195	0.817913453471	0.811712058761	0.0	0.843616280584	0.816034113425	0.794868594869	0.810674299375	0.844657106495	0.818758027791	0.786504675823	0.801969801976	0.814441518224	0.815022388675	0.826551101901	0.830832673552	0.80250788397	0.825589809774	0.834339427862	0.864350721785	0.803425783496	0.833507445583	0.857316345615	0.883535277942	0.812486597724	0.806621572829	0.828459328335	0.816628053291	0.841791411856	0.81954946395	0.865083794374	0.816869069556	0.807054515491	0.859985955433	0.849537002388	0.802917492839	0.837886879443	0.848795834206	0.824564602185	0.856178278407	0.830634463938	0.835826095283	0.821838640708	0.817858887877	0.823357345535	0.792516019186	0.821787928245	0.832630619279	0.820240611177	0.811124238537	0.805875578353	0.815593765941	0.812422884603	0.839508152441	0.813791753295	0.81672999732	0.817353423863	0.831936427782	0.807602356349	0.870305785373	0.749388930686	0.843862056575	0.846533768066	0.821579174056	0.831694804112	0.819582661091	0.82234758023	0.816681335983	0.836800014303	0.831990245336	0.837305962545	0.824953981566	0.878796948782	0.843124668113	0.857412090602	0.803320840968	0.806907086812	0.81582489085	0.898069426819	0.860921001481	0.820326998757	0.79069672974	0.792863678548	0.823026331781	0.820445609338	0.82159321294	0.807223237446	0.809867320707	0.834806773178	0.884477772732	0.829468949575	0.816691722365	0.819580070557	0.805625406538	0.837833422933	0.825030632275	0.825605924954	0.807664035905	0.861928912652	0.814031847831	0.814263877221	0.868111915672	0.826888880282	0.834874598457	0.823335544221	0.852382320106	0.84145517169	0.833187276498	0.852459877018	0.833097918706	0.820920803437	0.82205684803	0.836221102228	0.839962779817	0.816575746425	0.831992041666	0.839701605112	0.8246054014	0.812257288654	0.825130923053	0.816525739632	0.832704398436	0.830991275814	0.86505704202	0.826420759193	0.922380133836	0.836925095818	0.866317502298	0.828779444328	0.795370390843	0.81449576494	0.825069848595	0.817432415088	0.840724399655	0.849039468419	0.836322256559	0.815810198538	0.829638184259	0.827271515499	0.807810721912	0.802389412292	0.813546989052	0.837596609366	0.875833781055	0.826456138838	0.820283391915	0.903416681922	0.812254362707	0.848294263018	0.849266485757	0.931640390307	0.810469730736	0.826345959607	0.837678024909	0.807339932544	0.803538753788	0.848789175904	0.794723119846	0.862984251771	0.821785794577	0.817905532177	0.814793602621	0.855213977746	0.817966880653	0.831507006274	0.83468614563	0.831773002967	0.859661344913	0.828737406575	0.828180202786	0.798474444724	0.818372052347	0.832675838064	0.846244345985	0.803955675504	0.825415825329	0.813025273427	0.815081889835	0.823345470935	0.816512523695	0.825160609267	0.813301389055	0.825766292212	0.80775110373	0.827378153619	0.846671139635	0.861054157467	0.853212278877	0.818290644336	0.820178404678	0.793454640927	0.848709880575	0.860468300495	0.843274034204	0.807222273588	0.834589425617	0.827814933844	0.818510813407	0.80916783936	0.840678631989	0.850309049822	0.808359044271	0.815076660365	0.814996815777	0.822977285684	0.815307660999	0.849991142619	0.930767010318	0.859127660327	0.815746602895	0.813412326129	0.844569812558	0.832998218365	0.826235195452	0.826733610965	0.820990663146	0.818062472639	0.821298473408	0.932519642115	0.833356536714	0.823561439948	0.867680402923	0.840725012541	0.814374964219	0.829107200158	0.809985548958	0.832548652285	0.820442140825	0.816096498111	0.84262690998	0.864078380419	0.842065776019	0.84216946763	0.837168600358	0.864321278527	0.82917909693	0.841525346385	0.879342445998	0.838853372814	0.841387942768	0.81781958085	0.831258671104	0.815770183603	0.848834973239	0.842672241512
